molecule,region,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol_MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip^2/V,ACxDN^.5/SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo/w,QPlogS,CIQPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,QPlogKhsa,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,PSA,#NandO,RuleOfFive,#ringatoms,#in34,#in56,#noncon,#nonHatm,RuleOfThree,Jm
NA_ACAN_00003.mol,NAF,0,0,0,0,1,4,0,-1,206.244,2.013,428.593,145.981,125.215,157.397,0,709.351,2.5,5.7,0.0057114,0.0210281,0.8974855,21.169,7.452,13.335,13.249,0.022,-0.825,-1.19,-2.567,374.772,-0.714,307.145,-2.889,8.169,-0.247,4,-0.889,2,73.141,0,29.487,74.464,4,0,11,0,11,3,15,0,39.842
NA_ACAN_00003.mol,NAF,0,0,0,0,1,4,0,-1,206.244,2.956,430.109,143.45,128.406,158.253,0,711.46,2.5,5.7,0.0122819,0.020954,0.8960944,21.262,7.491,13.472,13.353,0.012,-0.814,-1.19,-2.594,343.232,-0.744,284.866,-2.945,8.24,-0.188,4,-0.886,2,72.395,0,30.482,75.846,4,0,11,0,11,3,15,0,35.99
NA_ACAN_00005.mol,NAF,0,0,0,0,0,8,3,-2,346.333,3.737,512.865,290.517,151.32,71.029,0,951.444,4,15.6,0.0146775,0.0608347,0.9121871,27.464,9.804,23.147,21.925,-1.56,-0.94,-0.645,-3.292,363.86,-1.131,165.872,-3.29,9.534,-0.885,5,-1.233,2,63.648,0,0,129.029,9,0,16,3,13,11,24,0,20.389
NA_ACAN_00005.mol,NAF,0,0,0,0,0,8,3,-2,346.333,3.308,514.036,288.816,155.983,69.236,0,958.908,4,15.6,0.0114095,0.0606961,0.9148632,27.746,9.908,23.231,21.947,-1.552,-0.948,-0.645,-3.24,328.633,-1.161,148.584,-3.382,9.607,-0.813,5,-1.217,2,62.904,0,0,128.96,9,0,16,3,13,11,24,0,16.173
NA_ACAN_00006.mol,NAF,8,0,0,0,0,20,3,-2,652.648,4.498,885.274,480.306,248.187,156.781,0,1797.523,7,20.3,0.0112565,0.0606691,0.8076135,54.438,19.134,39.638,30.44,0.194,-2.361,-4.885,-5.393,43.888,-3.179,16.861,-3.621,8.905,0.787,10,-1.105,1,18.6,0,0,221.988,15,3,24,0,24,10,46,1,0.68
NA_ACAN_00006.mol,NAF,10,0,0,0,0,20,3,-2,652.648,8.078,1005.434,472.354,316.784,216.296,0,1889.569,7,20.3,0.0345351,0.0534185,0.7351679,58.69,21.636,41.486,31.601,0.068,-3.914,-4.885,-6.849,9.814,-4.549,3.34,-4.676,8.767,0.986,10,-1.153,1,6.218,0,0,226.913,15,3,24,0,24,10,46,2,0.002
NA_ACAN_00009.mol,NAF,0,0,0,0,0,5,0,-2,322.357,5.015,554.195,339.581,147.329,67.285,0,989.54,3,7.65,0.0254127,0.0239089,0.8665446,30.879,9.656,18.696,13.339,1.245,-3.085,-3.146,-4.012,396.992,-1.046,182.255,-3.518,9.223,0.62,6,-0.285,3,80.751,0,0,101.827,6,0,14,0,14,7,23,0,0.081
NA_ACAN_00022.mol,NAF,1,0,0,0,0,7,0,-2,566.52,4.76,841.152,347.304,291.01,202.838,0,1564.315,2,10.5,0.0144818,0.0176535,0.7747708,53.892,16.845,27.37,16.83,2.794,-6.481,-8.143,-6.144,17.229,-3.09,6.137,-5.496,9.063,1.172,8,0.449,1,52.472,0,0,196.251,10,1,28,0,28,0,42,3,0
NA_ACAN_00022.mol,NAF,1,0,0,0,0,7,0,-2,566.52,4.444,839.688,347.887,289.139,202.663,0,1561.754,2,10.5,0.0126483,0.0176842,0.7752747,53.788,16.803,27.301,16.813,2.791,-6.456,-8.143,-6.135,17.947,-3.066,6.414,-5.462,9.039,1.143,8,0.443,1,52.775,0,0,195.505,10,1,28,0,28,0,42,3,0
NA_ACAN_00023.mol,NAF,0,0,0,0,0,7,0,-2,566.52,3.894,823.22,352.39,258.372,212.458,0,1538.798,2,10.5,0.0098528,0.018038,0.7830155,52.963,16.393,26.869,16.63,2.882,-6.18,-8.143,-6.056,35.136,-2.668,13.258,-4.861,9.107,1.237,8,0.392,2,58.526,0,0,195.464,10,1,28,0,28,0,42,2,0
NA_ACAN_00023.mol,NAF,0,0,0,0,0,7,0,-2,566.52,4.355,824.321,351.734,259.75,212.837,0,1541.524,2,10.5,0.012304,0.0180139,0.7828925,53.076,16.43,26.95,16.645,2.889,-6.198,-8.143,-6.06,34.095,-2.684,12.834,-4.885,9.323,1.29,8,0.399,2,58.337,0,0,196.211,10,1,28,0,28,0,42,2,0
NA_AIZO_00002.mol,NAF,2,0,0,0,0,1,0,0,196.246,5.788,390.068,251.639,117.062,21.367,0,674.722,1,4.7,0.0496483,0.0120492,0.9537655,20.41,6.246,10.907,7.473,0.858,-1.788,-1.658,-2.382,768.774,-0.355,372.316,-3.506,10.733,0.518,1,-0.385,3,83.617,0,0,63.448,3,0,9,0,9,5,14,0,0.998
NA_AIZO_00003.mol,NAF,0,0,0,2,0,6,2,-2,174.153,1.658,368.878,138.649,225.381,4.849,0,585.127,3,5.7,0.0047002,0.0267641,0.9171668,13.456,6.075,11.56,10.857,0.101,-0.717,-0.9,0.72,4.632,-1.584,2.4,-5.08,10.316,0.19,3,-1.178,2,39.455,0,0,115.684,5,0,0,0,0,0,12,1,0.278
NA_AIZO_00004.mol,NAF,1,0,0,0,0,2,0,0,160.172,4.192,368.961,52.841,100.334,215.786,0,578.806,0,2.7,0.0303548,0,0.9103454,17.786,5.864,7.287,4.976,1.313,-1.47,-1.761,-4.012,1107.728,-0.364,552.557,-2.416,9.447,1.211,1,-0.509,3,89.126,0,0,52.054,2,0,9,0,9,0,12,0,20.816
NA_APIA_00005.mol,NAF,0,0,0,0,0,9,1,-2,284.308,2.717,556.734,182.211,177.494,197.03,0,939.73,4,10.2,0.0078549,0.0366422,0.833398,27.557,10.41,20.229,17.526,-0.113,-2.018,-1.712,-5.167,205.46,-1.683,89.431,-3.233,9.535,-0.346,5,-0.914,3,67.675,0,0,103.135,6,0,12,0,12,5,20,0,1.598
NA_ALCY_00001.mol,NAF,5,0,0,0,0,5,0,0,424.709,2.324,714.766,599.128,41.529,74.109,0,1431.891,1,1.7,0.0037705,0.0023784,0.8595568,48.648,12.443,18.144,4.262,7.414,-7.894,-7.049,-4.158,4000.164,-0.113,2213.731,-1.544,9.668,-1.05,5,2.026,1,100,0,0,21.601,1,1,20,3,17,18,31,1,0
NA_ALCY_00001.mol,NAF,5,0,0,0,0,5,0,0,424.709,1.24,721.137,596.888,49.253,74.996,0,1438.365,1,1.7,0.0010693,0.0023574,0.8545283,48.915,12.564,18.223,4.336,7.403,-8.013,-7.049,-4.244,3379.339,-0.188,1844.823,-1.683,9.683,-1.036,5,2.044,1,100,0,0,22.474,1,1,20,3,17,18,31,1,0
NA_ALCY_00004.mol,NAF,0,0,0,0,0,10,0,-2,464.684,4.13,763.674,586.194,164.745,12.735,0,1485.619,5,7.55,0.01148,0.0221067,0.824509,47.001,14.326,26.865,15.318,3.666,-5.309,-5.347,-4.432,271.408,-1.655,120.827,-3.551,9.966,-0.573,6,0.521,3,91.97,0,0,96.351,5,0,17,0,17,15,33,0,0.001
NA_ALCY_00005.mol,NAF,2,0,0,0,0,10,1,-2,508.737,3.125,839.116,661.214,177.903,0,0,1630.846,4,7.85,0.0059868,0.0187102,0.7985182,52.691,15.497,27.473,14.333,4.511,-6.644,-6.086,-4.792,203.634,-1.899,88.573,-3.838,10.443,-1.028,4,0.9,1,81.723,0,0,108.107,6,1,17,0,17,17,36,1,0
NA_ALCY_00006.mol,NAF,2,0,0,0,0,10,1,-2,508.737,2.73,838.403,662.95,175.453,0,0,1629.938,4,7.85,0.0045727,0.0187261,0.7989008,52.655,15.469,27.431,14.315,4.523,-6.632,-6.086,-4.786,214.822,-1.872,93.844,-3.793,10.482,-1.053,4,0.898,1,82.208,0,0,106.937,6,1,17,0,17,17,36,1,0
NA_ALCY_00007.mol,NAF,2,0,0,0,0,9,0,-2,450.701,2.515,762.566,626.946,135.619,0,0,1486.999,4,4.9,0.004254,0.0128514,0.8262186,47.577,13.81,23.96,11.177,5.042,-6.315,-5.998,-4.344,512.65,-1.303,240.271,-3.155,10.538,-2.475,4,1.06,1,92.009,0,0,76.82,4,1,17,0,17,17,32,1,0
NA_ALCY_00008.mol,NAF,2,0,0,0,0,9,0,-2,450.701,2.089,762.755,627.451,135.304,0,0,1482.052,4,5.85,0.0029452,0.0153391,0.8241804,47.379,13.772,24.372,12.111,4.659,-6.07,-5.661,-4.377,516.188,-1.307,242.064,-3.149,10.514,-2.417,4,0.899,3,100,0,0,76.052,4,0,17,0,17,17,32,1,0
NA_ALCY_00009.mol,NAF,1,0,0,0,0,9,0,-2,492.738,3.738,762.238,606.142,156.096,0,0,1527.599,5,7.55,0.0091455,0.0221484,0.8415515,49.202,14.481,27.671,15.39,3.987,-5.449,-5.569,-4.096,327.828,-1.448,148.19,-3.532,10.206,-2.263,5,0.687,3,95.315,0,0,94.302,5,0,20,3,17,20,35,0,0.001
NA_ALCY_00011.mol,NAF,0,0,0,0,0,3,1,0,252.353,5.54,495.453,404.5,90.659,0.294,0,887.918,1,2.5,0.0345651,0.0050459,0.901733,27.457,7.544,11.685,4.795,3.167,-3.911,-3.156,-3.123,1368.31,-0.361,694.304,-2.901,10.203,0.011,3,0.434,3,100,0,0,61.052,3,0,10,0,5,7,18,0,0.039
NA_ALCY_00012.mol,NAF,0,0,0,0,0,4,2,0,268.352,3.018,490.243,392.676,97.552,0.015,0,900.782,1,4.2,0.0101113,0.0085672,0.9200969,27.327,7.827,12.276,6.282,2.531,-3.112,-2.848,-2.825,1177.1,-0.446,590.053,-2.933,10.317,0.22,2,0.126,3,96.729,0,0,70.561,4,0,10,0,5,7,19,0,0.242
NA_ALCY_00013.mol,NAF,1,0,0,0,0,3,1,0,238.369,2.659,485.142,421.659,63.483,0,0,873.567,1,2.75,0.0080963,0.0056684,0.9109482,26.88,7.273,11.14,4.83,3.167,-3.647,-2.893,-2.973,2476.787,-0.127,1318.551,-2.401,10.615,-0.667,2,0.352,3,100,0,0,42.495,2,0,9,0,9,9,17,0,0.213
NA_ALCY_00014.mol,NAF,3,0,0,0,0,1,0,1,222.37,1.915,467.079,432.014,35.065,0,0,829.944,1,0.75,0.0044193,0.0016057,0.9144092,26.418,6.684,9.769,3.065,3.873,-4.272,-3.091,-2.917,4606.619,0.224,2578.622,-2.07,10.424,-2.633,1,0.669,3,100,0,0,19.827,1,0,11,3,8,11,16,0,0.101
NA_ALCY_00015.mol,NAF,1,0,0,0,0,3,0,1,252.396,2.43,498.084,465.252,32.832,0,0,917.466,1,2.45,0.0064376,0.0049189,0.9167608,28.637,7.503,11.448,4.357,3.779,-3.975,-3.1,-2.879,4836.74,0.122,2718.132,-1.837,9.987,-1.997,1,0.527,3,100,0,0,28.833,2,0,10,3,7,10,18,0,0.39
NA_ALCY_00015.mol,NAF,1,0,0,0,0,3,0,1,252.396,3.483,508.946,470.49,38.456,0,0,921.341,1,2.45,0.0131707,0.0048139,0.8997193,28.792,7.476,11.577,4.422,3.76,-4.17,-3.1,-3.155,4277.809,0.066,2380.267,-1.94,10.076,-1.916,1,0.534,3,100,0,0,27.403,2,0,10,3,7,10,18,0,0.196
NA_ALCY_00016.mol,NAF,0,0,0,0,0,9,0,-2,434.658,5.291,727.363,577.072,142.666,7.625,0,1436.384,3,7.1,0.0194901,0.0169071,0.8464365,45.624,13.198,23.331,11.894,4.08,-5.303,-5.208,-4.053,439.542,-1.306,203.458,-3.258,10.286,0.358,4,0.685,3,100,0,0,80.802,4,0,15,0,15,12,31,0,0.001
NA_ALCY_00017.mol,NAF,2,0,0,0,0,9,0,-2,450.701,1.642,754.66,623.182,131.478,0,0,1474.132,4,4.9,0.0018283,0.012986,0.8300504,47.062,13.657,23.737,11.129,4.993,-6.179,-5.998,-4.282,561.173,-1.251,264.943,-3.079,10.542,-2.512,4,1.028,3,100,0,0,75.204,4,0,17,0,17,17,32,1,0
NA_ALCY_00017.mol,NAF,1,0,0,0,0,9,0,-2,450.701,3.12,762.473,625.915,136.558,0,0,1479.391,4,4.9,0.0065815,0.0128529,0.8234977,47.272,13.76,23.874,11.183,4.986,-6.314,-5.998,-4.388,502.251,-1.321,235.007,-3.172,10.472,-2.53,4,1.038,1,100,0,0,76.823,4,0,17,0,17,17,32,1,0
NA_ALCY_00021.mol,NAF,0,0,0,0,0,3,1,-1,382.453,9.069,588.985,426.955,153.086,8.943,0,1140.797,3,7.7,0.0720931,0.0226437,0.896465,37.66,10.77,21.892,13.555,2.043,-3.917,-3.748,-3.25,350.092,-0.887,159.098,-4.021,10.057,-0.107,7,0.17,2,84.447,0,0,110.42,7,0,19,0,10,11,27,1,0.004
NA_ALCY_00022.mol,NAF,0,0,0,0,0,3,0,-1,366.453,8.828,569.958,450.984,110.36,8.614,0,1096.058,3,6.95,0.0710968,0.0211204,0.9020094,35.866,10.094,20.631,12.478,2.345,-3.797,-3.646,-3.159,889.923,-0.522,436.12,-3.235,9.797,-0.348,8,0.175,3,93.462,0,0,91.089,6,0,18,0,9,11,26,1,0.034
NA_ALCY_00023.mol,NAF,0,0,0,0,0,4,1,-2,366.453,8.715,588.6,387.869,185.959,14.772,0,1133.633,3,7.9,0.0670033,0.023247,0.8932915,36.787,10.969,21.75,13.794,1.705,-3.703,-3.206,-3.329,170.787,-1.231,73.236,-4.511,10.148,0.376,8,0.08,2,76.888,0,0,113.669,6,0,17,0,5,9,26,1,0.002
NA_ALCY_00024.mol,NAF,1,0,0,0,0,3,0,-1,366.453,9.197,589.319,418.093,160.883,10.343,0,1139.029,3,8.2,0.0742563,0.0241004,0.8950304,37.602,10.814,22.207,14.111,1.801,-3.807,-3.036,-3.28,295.288,-0.956,132.357,-4.16,9.762,0.301,9,0.095,2,81.702,0,0,116.551,6,0,17,0,5,10,26,1,0.004
NA_ALCY_00025.mol,NAF,1,0,0,0,0,3,0,-2,350.454,6.377,578.574,399.72,165.509,13.345,0,1104.409,3,6.2,0.0368244,0.0185607,0.893085,36.246,10.556,20.145,12.167,2.275,-4.097,-3.49,-3.326,266.916,-1.001,118.667,-4.235,10.127,0.458,9,0.289,2,83.692,0,0,100.482,5,0,17,0,5,9,25,1,0.002
NA_ALCY_00028.mol,NAF,0,0,0,0,0,2,0,0,350.454,8.686,570.185,435.105,126.487,8.593,0,1086.748,2,6.2,0.0694193,0.0153777,0.8965381,36.136,9.876,18.935,10.605,2.583,-4.184,-3.788,-3.247,625.79,-0.606,298.067,-3.628,9.98,0.305,8,0.327,3,92.118,0,0,83.623,5,0,18,0,11,11,25,1,0.005
NA_ALCY_00030.mol,NAF,1,0,0,0,0,2,0,0,334.455,7.796,562.745,445.667,99.239,17.839,0,1082.902,2,5.45,0.0561181,0.0136962,0.9062462,36.07,9.755,18.233,9.726,3.048,-4.268,-3.518,-3.134,1134.527,-0.363,567.02,-3.094,9.867,0.261,10,0.443,1,100,0,0,70.692,4,0,17,0,5,9,24,1,0.015
NA_ALCY_00033.mol,NAF,0,0,0,0,0,1,0,0,332.439,6.179,545.541,424.179,100.011,21.351,0,1037.037,1,4.95,0.0368186,0.0090736,0.9082406,34.91,9.161,15.868,7.977,3.086,-4.306,-4.072,-3.119,1115.569,-0.305,556.786,-3.191,9.388,1.054,7,0.471,3,100,0,0,64.944,4,0,18,0,11,9,24,1,0.011
NA_ALCY_00034.mol,NAF,0,0,0,0,0,3,0,0,322.487,4.009,565.43,487.692,72.248,5.49,0,1086.566,2,4.15,0.0147929,0.0103797,0.903976,35.457,9.501,16.557,7.964,3.73,-4.505,-3.743,-3.112,2045.393,-0.207,1072.168,-2.544,9.53,-0.74,8,0.615,3,100,0,0,45.975,3,0,15,0,6,10,23,1,0.029
NA_ALCY_00035.mol,NAF,0,0,0,0,0,2,0,1,306.487,2.301,564.867,517.513,36.536,10.818,0,1078.173,1,2.45,0.0049092,0.0043373,0.9002118,35.814,8.969,14.025,4.837,4.788,-5.345,-4.147,-3.198,4460.999,0.142,2490.63,-1.963,9.21,-0.88,8,1.011,3,100,0,0,23.668,2,0,15,0,6,10,22,1,0.015
NA_ALCY_00036.mol,NAF,0,0,0,0,0,2,1,1,322.487,5.047,538.022,506.98,30.712,0.329,0,1050.279,1,4.45,0.0242509,0.008271,0.9287564,34.597,8.745,14.971,6.632,3.835,-4.182,-3.572,-2.686,5065.891,0.206,2857.588,-1.892,9.837,-0.703,5,0.566,3,100,0,0,38.86,3,0,16,3,6,12,23,0,0.272
NA_ALCY_00039.mol,NAF,6,0,0,0,0,6,0,0,400.687,1.91,774.056,709.352,40.924,23.78,0,1456.132,1,1.7,0.0025064,0.0021962,0.8026508,48.495,12.447,17.713,3.838,7.509,-8.837,-6.739,-4.839,4053.398,-0.222,2245.591,-1.614,9.329,-1.247,3,2.046,1,100,0,0,21.882,1,1,17,0,17,15,29,1,0
NA_ALCY_00039.mol,NAF,6,0,0,0,0,6,0,0,400.687,2.142,775.924,700.221,49.255,26.448,0,1457.48,1,1.7,0.0031487,0.0021909,0.8012123,48.574,12.544,17.789,3.917,7.463,-8.871,-6.739,-4.875,3379.211,-0.31,1844.747,-1.758,9.496,-1.06,3,2.05,1,100,0,0,22.463,1,1,17,0,17,15,29,1,0
NA_ALCY_00041.mol,NAF,0,0,0,0,0,6,0,-1,206.241,6.765,483.502,274.399,108.064,101.038,0,782.328,1.5,4.7,0.0585023,0.0119054,0.8492324,22.267,7.133,12.091,7.808,1.559,-2.53,-1.883,-4.453,935.674,-0.797,460.404,-2.579,9.992,0.476,4,-0.384,3,89.25,0,0,62.02,3,0,5,0,5,1,15,0,1.606
NA_ALYS_00003.mol,NAF,9,0,0,0,0,15,2,-2,624.551,7.847,840.126,294.876,401.078,144.172,0,1631.233,8,20.55,0.0377478,0.0691851,0.797685,50.873,19.004,41.114,34.099,-2.008,-2.639,-4.47,-5.493,1.558,-4.543,0.457,-6.963,8.994,0.67,10,-1.258,1,0,0,0,263.756,16,3,28,0,28,10,44,2,0
NA_ALYS_00005.mol,NAF,12,0,0,0,0,18,3,-2,740.668,7.961,965.538,341.665,458.681,165.192,0,1951.157,10,26.6,0.0324848,0.0871189,0.7820909,61.951,22.885,51.381,43.162,-3.045,-2.348,-4.257,-5.846,0.443,-5.521,0.117,-7.663,9.33,1.106,11,-1.666,1,0,0,0,310.544,19,3,34,0,34,15,52,2,0
NA_ALYS_00006.mol,NAF,11,0,0,0,0,16,3,-2,710.641,6.98,962.141,333.862,444.81,183.469,0,1875.598,9,24.9,0.025979,0.0776393,0.7644564,60.386,22.249,48.254,40.486,-2.714,-2.954,-4.406,-6.218,0.599,-5.475,0.163,-7.535,9.425,1.069,10,-1.573,1,0,0,0,291.652,18,3,34,0,34,15,50,2,0
NA_ALYS_00008.mol,NAF,7,0,0,0,0,14,2,-2,594.525,5.929,833.604,248.101,393.848,191.656,0,1577.712,8,19.8,0.0222809,0.0671816,0.7862432,49.827,18.893,40.122,33.839,-1.975,-2.87,-4.208,-5.905,1.824,-4.528,0.542,-6.759,9.158,0.825,9,-1.257,1,0,0,0,251.853,15,3,28,0,28,10,42,2,0
NA_AMAR_00001.mol,NAF,1,0,0,2,0,4,0,-2,488.663,4.001,669.257,491.615,166.719,10.922,0,1382.402,3,5.45,0.0115773,0.0141047,0.8967298,46.706,12.924,23.175,11.418,5.276,-5.6,-6.801,0.36,16.676,-1.06,9.584,-4.17,9.311,-0.995,4,0.739,2,66.752,0,0,114.37,6,1,22,0,22,20,35,1,0
NA_AMAR_00001.mol,NAF,0,0,0,2,0,4,0,-2,488.663,6.539,695.304,482.392,201.922,10.99,0,1400.118,3,5.45,0.0305431,0.0135763,0.870496,47.415,13.308,23.767,11.721,5.125,-6.041,-6.801,-0.065,7.732,-1.454,4.175,-4.818,9.345,-0.833,4,0.767,2,59.891,0,0,122.586,6,1,22,0,22,20,35,2,0
NA_AMAR_00002.mol,NAF,0,0,0,1,0,4,0,-1,470.691,2.443,681.561,508.852,146.169,26.54,0,1395.799,1,4.7,0.0042752,0.0068959,0.8862213,47.391,12.537,19.893,7.746,5.654,-6.308,-6.826,-1.692,103.128,-0.918,53.996,-3.736,9.886,-0.666,3,1.196,1,83.125,0,0,89.993,4,1,21,0,21,21,34,1,0
NA_AMAR_00002.mol,NAF,1,0,0,1,0,4,0,-2,470.691,6.21,698.968,509.571,162.943,26.455,0,1406.023,1,4.7,0.0274251,0.0067242,0.8683662,47.799,12.738,20.372,7.901,5.596,-6.621,-6.826,-1.981,71.501,-1.118,36.344,-4.045,9.908,-0.776,3,1.218,1,79.944,0,0,93.511,4,1,21,0,21,21,34,1,0
NA_AMAR_00003.mol,NAF,1,0,0,1,0,3,0,-1,454.648,3.977,689.582,488.299,149.106,52.177,0,1366.03,1,4.7,0.0115767,0.0068157,0.8634137,47.086,12.484,19.872,8.18,5.465,-6.615,-6.683,-2.183,96.723,-0.951,50.381,-3.796,9.495,-0.749,5,1.149,1,81.526,0,0,91.105,4,1,22,0,22,19,33,1,0
NA_AMAR_00004.mol,NAF,1,0,0,2,0,4,0,-1,484.675,3.376,662.164,486.079,149.278,26.808,0,1396.077,2,4.7,0.0081637,0.010038,0.9123026,47.405,12.818,21.518,9.187,5.989,-5.853,-7.138,0.536,24.406,-0.873,14.464,-3.792,9.261,-0.976,5,0.987,2,73.889,0,0,98.736,5,1,21,0,21,19,35,1,0
NA_AMAR_00004.mol,NAF,1,0,0,2,0,4,0,-1,484.675,2.935,677.391,497.896,149.369,30.125,0,1401.808,2,4.7,0.0061434,0.0098124,0.8942346,47.666,12.867,21.524,9.247,6.02,-6.119,-7.138,0.228,24.357,-0.923,14.433,-3.782,9.266,-0.948,5,0.994,1,74.053,0,0,98.241,5,1,21,0,21,19,35,1,0
NA_AMAR_00005.mol,NAF,0,0,0,1,0,10,1,-2,648.832,1.586,849.396,555.925,269.655,23.816,0,1777.802,5,13.2,0.0014148,0.0347495,0.8355586,58.8,17.543,34.652,21.879,3.184,-5.239,-6.749,-2.499,6.956,-2.614,2.928,-5.445,9.842,-0.377,7,0.246,2,34.75,0,0,176.471,10,2,27,0,27,26,46,2,0
NA_AMAR_00005.mol,NAF,0,0,0,1,0,10,1,-2,648.832,5.038,829.497,539.816,265.028,24.653,0,1771.059,5,13.2,0.0143331,0.0355831,0.8534385,58.538,17.37,34.8,21.805,3.21,-4.946,-6.749,-2.214,7.696,-2.465,3.266,-5.357,9.744,-0.622,7,0.262,2,35.688,0,0,172.122,10,2,27,0,27,26,46,2,0
NA_AMAR_00006.mol,NAF,12,0,0,2,0,16,2,-2,838.985,6.199,992.42,582.308,393.408,16.704,0,2172.873,9,23,0.0176876,0.069527,0.817509,70.69,22.545,50.688,37.204,0.983,-3.711,-6.355,-0.95,0.118,-4.325,0.045,-7.175,10.195,-0.604,10,-0.876,1,0,0,0,274.626,16,3,33,0,33,31,59,2,0
NA_AMAR_00006.mol,NAF,13,0,0,2,0,16,2,-2,838.985,3.612,1068.012,643.824,404.978,19.21,0,2223.39,9,23,0.0058678,0.064606,0.7713759,72.736,23.639,51.038,37.482,1.017,-4.652,-6.355,-1.708,0.092,-4.938,0.035,-7.379,10.003,-0.523,10,-0.942,1,0,0,0,276.79,16,3,33,0,33,31,59,2,0
NA_AMAR_00007.mol,NAF,11,0,0,1,0,16,2,-2,822.985,5.901,974.683,595.113,364.774,14.796,0,2135.349,8,23,0.0163077,0.0667436,0.8227746,69.17,21.758,48.545,35.489,0.595,-3.499,-6.143,-2.663,0.872,-3.993,0.31,-6.654,9.77,-0.541,10,-0.759,1,0,0,0,264.829,15,3,33,0,33,31,58,2,0
NA_AMAR_00007.mol,NAF,13,0,0,1,0,16,2,-2,822.985,4.152,1028.342,638.912,370.276,19.154,0,2205.229,8,23,0.0078173,0.0632609,0.7967644,72.009,22.668,49.341,35.685,0.864,-4.167,-6.143,-3.104,0.773,-4.289,0.272,-6.74,9.85,-0.615,10,-0.707,1,0,0,0,268.238,15,3,33,0,33,31,58,2,0
NA-AMAR_00008.mol,NAF,0,0,0,0,1,11,1,-2,320.388,11.67,677.035,325.975,204.185,146.875,0,1146.606,4,6.5,0.1187785,0.0192014,0.7825217,34.073,12.279,21.867,15.52,1.395,-3.294,-2.752,-4.377,70.778,-2.323,47.632,-3.709,8.922,0.632,3,-0.487,3,68.226,0,26.346,119.469,6,0,6,0,6,0,23,0,0.032
NA-AMAR_00008.mol,NAF,0,0,0,0,1,11,1,-2,320.388,2.6,681.472,338.937,196.702,145.833,0,1147.843,4,6.5,0.0058877,0.0190764,0.7779864,34.112,12.241,20.275,15.196,1.449,-3.489,-2.752,-4.445,89.266,-2.266,56.834,-3.575,8.701,0.557,3,-0.489,3,70.341,0,22.599,118.794,6,0,6,0,6,0,23,0,0.028
NA-AMAR_00012.mol,NAF,0,0,0,0,0,11,1,-2,359.378,5.486,683.431,261.319,194.705,227.407,0,1162.967,4,7.2,0.0258778,0.0210702,0.7825555,35.497,12.943,21.557,14.759,2.03,-4.107,-4.244,-6.135,141.095,-2.219,59.576,-3.251,8.78,0.52,5,-0.224,3,77.302,0,0,117.843,7,0,12,0,12,0,26,0,0.016
NA-AMAR_00012.mol,NAF,0,0,0,0,0,11,1,-2,359.378,2.417,680.406,254.067,198.408,227.932,0,1160.783,4,7.2,0.005031,0.0211638,0.7850503,35.414,12.946,21.272,14.78,1.995,-4.059,-4.244,-6.097,130.137,-2.246,54.591,-3.317,8.606,0.516,5,-0.227,3,76.468,0,0,118.025,7,0,12,0,12,0,26,0,0.015
NA-AMAR_00013.mol,NAF,0,0,0,0,0,10,1,-2,329.352,3.448,641.168,160.871,200.794,279.503,0,1086.939,4,6.45,0.0109365,0.0201195,0.7973758,33.594,12.577,20.475,14.535,2.261,-3.767,-3.932,-6.144,123.53,-2.145,51.602,-3.275,8.788,0.561,4,-0.243,3,77.623,0,0,111.602,6,0,12,0,12,0,24,0,0.03
NA-AMAR_00013.mol,NAF,0,0,0,0,0,10,1,-2,329.352,5.514,622.14,168.276,194.195,259.669,0,1071.487,4,6.45,0.0283729,0.0207349,0.8139573,32.786,12.24,20.427,14.309,2.207,-3.468,-3.932,-5.781,142.676,-1.993,60.298,-3.224,8.617,0.505,4,-0.261,3,78.426,0,0,109.854,6,0,12,0,12,0,24,0,0.067
NA-AMAR_00014.mol,NAF,0,0,0,0,0,10,1,-2,329.352,3.699,622.426,166.921,196.863,258.642,0,1074.371,4,6.45,0.0127329,0.0207254,0.8150431,32.891,12.281,20.266,14.321,2.205,-3.472,-3.932,-5.758,134.602,-2.015,56.618,-3.276,8.817,0.593,4,-0.253,3,77.965,0,0,110.32,6,0,12,0,12,0,24,0,0.059
NA-AMAR_00014.mol,NAF,0,0,0,0,0,10,1,-2,329.352,6.165,638.96,165.707,192.801,280.452,0,1081.997,4,6.45,0.0351215,0.0201891,0.7977047,33.405,12.478,20.702,14.482,2.289,-3.732,-3.932,-6.143,147.085,-2.059,62.315,-3.125,8.575,0.422,4,-0.255,3,79.146,0,0,109.722,6,0,12,0,12,0,24,0,0.046
NA-AMAR_00015.mol,NAF,0,0,0,0,0,6,0,0,342.348,4.117,589.311,275.931,67.709,245.671,0,1044.019,1,6.45,0.0162362,0.010945,0.8445514,34.121,10.349,15.953,9.763,2.97,-3.723,-4.567,-5.219,2258.468,-0.431,1193.386,-1.326,8.937,0.467,5,-0.041,3,100,0,0,73.002,6,0,16,0,16,0,25,0,3.058
